	Latitude	Longitude	Analysis Type	Accelerometer Location	Direction	Value	Frequency(Hz)	Time	Speed	Route	Speed Bracket	Nearest Station	Exceedence Instance
117	-37.8558132963	144.803740986	Base Acceleration	Bogie 2	Vertical	0.823565548931		1038.04	114.374764425	Werribee	110-120	Westona Station	1
118	-37.8559325963	144.803257386	Base Acceleration	Bogie 2	Vertical	0.810846927909		1039.58	113.679334045	Werribee	110-120	Westona Station	1
119	-37.8561408963	144.802443186	Base Acceleration	Bogie 2	Vertical	0.815102336485		1041.86	112.735949549	Werribee	110-120	Westona Station	1
120	-37.8563496963	144.801628586	Base Acceleration	Bogie 2	Vertical	0.892581045683		1044.41	112.356662459	Werribee	110-120	Westona Station	1
121	-37.8567894963	144.799878786	Base Acceleration	Bogie 2	Vertical	0.880994194584		1049.54	111.340858439	Werribee	110-120	Westona Station	1
122	-37.8570591963	144.798807086	Base Acceleration	Bogie 2	Vertical	0.833136629659		1052.66	111.293134333	Werribee	110-120	Westona Station	1
123	-37.8572121963	144.798204786	Base Acceleration	Bogie 2	Vertical	0.834678783358		1054.4	111.397176599	Werribee	110-120	Westona Station	1
124	-37.8580952963	144.794693286	Base Acceleration	Bogie 2	Vertical	0.822373459055		1064.9	112.962967908	Werribee	110-120	Westona Station	1
125	-37.8582324963	144.794156186	Base Acceleration	Bogie 2	Vertical	0.853910713494		1066.53	112.700721163	Werribee	110-120	Westona Station	1
126	-37.8586790963	144.792384486	Base Acceleration	Bogie 2	Vertical	-0.8343023096		1071.74	112.284389571	Werribee	110-120	Laverton Station	1
127	-37.8588667963	144.791645886	Base Acceleration	Bogie 2	Vertical	0.815276782521		1073.92	111.568118534	Werribee	110-120	Laverton Station	1
128	-37.8590527963	144.790912386	Base Acceleration	Bogie 2	Vertical	0.814811730417		1076.03	111.028051334	Werribee	110-120	Laverton Station	1
129	-37.8592047963	144.790312486	Base Acceleration	Bogie 2	Vertical	-0.869391034627		1077.86	110.741421954	Werribee	110-120	Laverton Station	1
130	-37.8595186963	144.789051786	Base Acceleration	Bogie 2	Vertical	0.838061218306		1081.61	109.657526103	Werribee	100-110	Laverton Station	1
131	-37.8605999963	144.784759886	Base Acceleration	Bogie 2	Vertical	0.840901101854		1094.87	106.751588503	Werribee	100-110	Laverton Station	1
132	-37.8607483963	144.784183486	Base Acceleration	Bogie 2	Vertical	0.836157311389		1096.75	106.073180598	Werribee	100-110	Laverton Station	1
133	-37.8650251963	144.767248286	Base Acceleration	Bogie 2	Vertical	0.823803588134		1241.54	74.5013952462	Werribee	70-80	Laverton Station	1
134	-37.8746745963	144.729134086	Base Acceleration	Bogie 2	Vertical	0.801967862505		1510.67	99.5495533909	Werribee	90-100	Hoppers Crossing Station	1
135	-37.8750758963	144.727560786	Base Acceleration	Bogie 2	Vertical	0.802960391833		1515.8	102.174571561	Werribee	100-110	Hoppers Crossing Station	1
136	-37.8754550963	144.726059786	Base Acceleration	Bogie 2	Vertical	0.858740955335		1520.54	104.31511708	Werribee	100-110	Hoppers Crossing Station	1
137	-37.8757068963	144.725044286	Base Acceleration	Bogie 2	Vertical	0.80665888769		1523.9	105.865355053	Werribee	100-110	Hoppers Crossing Station	1
138	-37.8758189963	144.724599686	Base Acceleration	Bogie 2	Vertical	0.814270667829		1525.28	106.256417987	Werribee	100-110	Hoppers Crossing Station	1
139	-37.8759949963	144.723897886	Base Acceleration	Bogie 2	Vertical	-0.813691399673		1527.51	106.946475314	Werribee	100-110	Hoppers Crossing Station	1
140	-37.8761085963	144.723449786	Base Acceleration	Bogie 2	Vertical	0.898233725972		1528.77	107.243218724	Werribee	100-110	Hoppers Crossing Station	1
141	-37.8762726963	144.722804386	Base Acceleration	Bogie 2	Vertical	0.806251225547		1530.85	107.793119496	Werribee	100-110	Hoppers Crossing Station	1
142	-37.8765103463	144.721858036	Base Acceleration	Bogie 2	Vertical	0.86445853055		1533.73	108.712461822	Werribee	100-110	Hoppers Crossing Station	1
143	-37.8773188963	144.718659686	Base Acceleration	Bogie 2	Vertical	0.806824071072		1543.34	110.432281926	Werribee	110-120	Hoppers Crossing Station	1
144	-37.8774559963	144.718130186	Base Acceleration	Bogie 2	Vertical	0.814823859717		1545.0	110.16307419	Werribee	110-120	Hoppers Crossing Station	1
145	-37.8777030963	144.717139986	Base Acceleration	Bogie 2	Vertical	0.804709924367		1547.98	110.274479093	Werribee	110-120	Hoppers Crossing Station	1
146	-37.8778880963	144.716407786	Base Acceleration	Bogie 2	Vertical	0.825318871235		1550.22	110.519229925	Werribee	110-120	Hoppers Crossing Station	1
147	-37.8780746963	144.715682386	Base Acceleration	Bogie 2	Vertical	0.849264651568		1552.45	109.553837079	Werribee	100-110	Hoppers Crossing Station	1
148	-37.8782411963	144.715023286	Base Acceleration	Bogie 2	Vertical	0.862910101913		1554.35	108.69196758	Werribee	100-110	Hoppers Crossing Station	1
149	-37.8871175963	144.691785986	Base Acceleration	Bogie 2	Vertical	0.805631880746		1709.05	91.7407278025	Werribee	90-100	Hoppers Crossing Station	1
150	-37.8874131963	144.691057586	Base Acceleration	Bogie 2	Vertical	0.809380258605		1711.88	94.2162589888	Werribee	90-100	Hoppers Crossing Station	1
151	-37.8882477963	144.688998186	Base Acceleration	Bogie 2	Vertical	0.845844524352		1719.41	98.4822882247	Werribee	90-100	Hoppers Crossing Station	1
152	-37.8885389963	144.688276986	Base Acceleration	Bogie 2	Vertical	0.861623323486		1722.08	99.76344841	Werribee	90-100	Hoppers Crossing Station	1
153	-37.8887691963	144.687707586	Base Acceleration	Bogie 2	Vertical	-0.827236876326		1724.04	101.175337021	Werribee	100-110	Hoppers Crossing Station	1
154	-37.8889459463	144.687278336	Base Acceleration	Bogie 2	Vertical	0.802541400986		1725.53	101.629943835	Werribee	100-110	Hoppers Crossing Station	1
155	-37.8891414963	144.686791286	Base Acceleration	Bogie 2	Vertical	0.83300441322		1727.28	102.364026722	Werribee	100-110	Hoppers Crossing Station	1
156	-37.8894453963	144.686041886	Base Acceleration	Bogie 2	Vertical	0.869864576471		1729.92	103.056565353	Werribee	100-110	Hoppers Crossing Station	1
157	-37.8896325963	144.685578986	Base Acceleration	Bogie 2	Vertical	-0.819937995703		1731.38	103.732019075	Werribee	100-110	Hoppers Crossing Station	1
158	-37.8902424963	144.684068986	Base Acceleration	Bogie 2	Vertical	0.810568445154		1736.69	102.722969344	Werribee	100-110	Hoppers Crossing Station	1
159	-37.8905681963	144.683264886	Base Acceleration	Bogie 2	Vertical	0.806364031985		1739.5	101.659249706	Werribee	100-110	Hoppers Crossing Station	1
0	-37.8774028963	144.718187986	Fourier Analysis	Bogie 1	Vertical	0.20354244747	9.765625	310.88	106.466694504	Werribee	100-110	Hoppers Crossing Station	1
1	-37.8763707963	144.722262286	Fourier Analysis	Bogie 1	Vertical	0.202302234975	9.765625	323.68	104.472329052	Werribee	100-110	Hoppers Crossing Station	1
2	-37.8525693963	144.816470486	Fourier Analysis	Bogie 1	Vertical	0.245873754693	10.15625	848.479999999	111.986050932	Werribee	110-120	Westona Station	1
3	-37.8512722963	144.821593586	Fourier Analysis	Bogie 1	Vertical	0.227351905123	9.765625	863.839999999	109.205251364	Werribee	100-110	Westona Station	1
4	-37.8479049963	144.834946686	Fourier Analysis	Bogie 1	Vertical	0.2075463474	10.15625	904.799999999	111.707028631	Werribee	110-120	Altona Station	1
5	-37.8466879963	144.840163686	Fourier Analysis	Bogie 1	Vertical	0.227816125485	9.765625	920.159999999	112.67344039	Werribee	110-120	Seaholme Station	1
6	-37.8774028963	144.718187986	Fourier Analysis	Bogie 2	Vertical	0.274225040843	9.765625	310.88	106.466694504	Werribee	100-110	Hoppers Crossing Station	1
7	-37.8765802963	144.721437686	Fourier Analysis	Bogie 2	Vertical	0.202115795983	10.15625	321.12	104.804970257	Werribee	100-110	Hoppers Crossing Station	1
8	-37.8763707963	144.722262286	Fourier Analysis	Bogie 2	Vertical	0.284058246315	9.765625	323.68	104.472329052	Werribee	100-110	Hoppers Crossing Station	1
9	-37.8591976963	144.790219286	Fourier Analysis	Bogie 2	Vertical	0.229067619057	9.765625	766.559999999	98.8575116404	Werribee	90-100	Laverton Station	1
10	-37.8582171963	144.794081786	Fourier Analysis	Bogie 2	Vertical	0.228977932575	9.765625	779.359999999	101.691467438	Werribee	100-110	Westona Station	1
11	-37.8527882963	144.815593986	Fourier Analysis	Bogie 2	Vertical	0.221958102056	10.15625	845.919999999	112.685048152	Werribee	110-120	Westona Station	1
12	-37.8525693963	144.816470486	Fourier Analysis	Bogie 2	Vertical	0.360673898858	9.765625	848.479999999	111.986050932	Werribee	110-120	Westona Station	1
13	-37.8523475963	144.817343386	Fourier Analysis	Bogie 2	Vertical	0.343002309983	10.9375	851.039999999	111.554795819	Werribee	110-120	Westona Station	1
14	-37.8514850963	144.820742086	Fourier Analysis	Bogie 2	Vertical	0.260844579346	10.15625	861.279999999	109.570221189	Werribee	100-110	Westona Station	1
15	-37.8512722963	144.821593586	Fourier Analysis	Bogie 2	Vertical	0.360308100841	9.765625	863.839999999	109.205251364	Werribee	100-110	Westona Station	1
16	-37.8506447963	144.824067786	Fourier Analysis	Bogie 2	Vertical	0.207204412201	10.546875	871.519999999	107.18162896	Werribee	100-110	Altona Station	1
17	-37.8500223963	144.826565986	Fourier Analysis	Bogie 2	Vertical	0.251349081086	10.15625	879.199999999	106.390432852	Werribee	100-110	Altona Station	1
18	-37.8498104963	144.827396986	Fourier Analysis	Bogie 2	Vertical	0.271132298853	10.15625	881.759999999	106.484298519	Werribee	100-110	Altona Station	1
19	-37.8485676963	144.832339086	Fourier Analysis	Bogie 2	Vertical	0.2427539579	10.546875	897.119999999	110.760606186	Werribee	110-120	Altona Station	1
20	-37.8479049963	144.834946686	Fourier Analysis	Bogie 2	Vertical	0.340438782542	10.15625	904.799999999	111.707028631	Werribee	110-120	Altona Station	1
21	-37.8466879963	144.840163686	Fourier Analysis	Bogie 2	Vertical	0.353934351773	9.765625	920.159999999	112.67344039	Werribee	110-120	Seaholme Station	1
22	-37.8464456963	144.843714686	Fourier Analysis	Bogie 2	Vertical	0.206660658516	9.765625	930.399999999	109.350636253	Werribee	100-110	Seaholme Station	1
23	-37.8526373963	144.816202286	Average Peak to Peak	Bogie 1	Vertical	0.501836314321		847.659999999	111.934125956	Werribee	110-120	Westona Station	1
24	-37.8525179963	144.816672886	Average Peak to Peak	Bogie 1	Vertical	0.556678980584		849.019999999	112.178468	Werribee	110-120	Westona Station	1
25	-37.8513375963	144.821330886	Average Peak to Peak	Bogie 1	Vertical	0.500352073732		862.969999999	109.011631287	Werribee	100-110	Westona Station	1
26	-37.8512243963	144.821790586	Average Peak to Peak	Bogie 1	Vertical	0.516638896344		864.419999999	108.971987736	Werribee	100-110	Westona Station	1
27	-37.8774989963	144.717803786	Average Peak to Peak	Bogie 2	Vertical	0.501035372495		309.79	106.269999371	Werribee	100-110	Hoppers Crossing Station	1
28	-37.8773863963	144.718250886	Average Peak to Peak	Bogie 2	Vertical	0.564298419492		311.13	106.722236615	Werribee	100-110	Hoppers Crossing Station	1
29	-37.8772656963	144.718700886	Average Peak to Peak	Bogie 2	Vertical	0.533508144291		312.48	106.676008842	Werribee	100-110	Hoppers Crossing Station	1
30	-37.8765963963	144.721374686	Average Peak to Peak	Bogie 2	Vertical	0.504000779093		320.95	104.915375408	Werribee	100-110	Hoppers Crossing Station	1
31	-37.8764827963	144.721817286	Average Peak to Peak	Bogie 2	Vertical	0.547107437948		322.23	105.125855992	Werribee	100-110	Hoppers Crossing Station	1
32	-37.8763707963	144.722262286	Average Peak to Peak	Bogie 2	Vertical	0.54712128785		323.68	104.472329052	Werribee	100-110	Hoppers Crossing Station	1
33	-37.8592265963	144.790100586	Average Peak to Peak	Bogie 2	Vertical	0.502771413993		766.249999999	98.6398093927	Werribee	90-100	Laverton Station	1
34	-37.8572953963	144.797749286	Average Peak to Peak	Bogie 2	Vertical	0.502946883101		791.169999999	104.277895685	Werribee	100-110	Westona Station	1
35	-37.8529086963	144.815116186	Average Peak to Peak	Bogie 2	Vertical	0.500518865341		844.439999999	112.61461045	Werribee	110-120	Westona Station	1
36	-37.8527882963	144.815593986	Average Peak to Peak	Bogie 2	Vertical	0.609492645559		845.759999999	112.703249394	Werribee	110-120	Westona Station	1
37	-37.8526701963	144.816067886	Average Peak to Peak	Bogie 2	Vertical	0.686201412528		847.179999999	112.540066501	Werribee	110-120	Westona Station	1
38	-37.8525516963	144.816537886	Average Peak to Peak	Bogie 2	Vertical	0.890868582092		848.639999999	112.002964015	Werribee	110-120	Westona Station	1
39	-37.8524337963	144.817008686	Average Peak to Peak	Bogie 2	Vertical	0.754612293741		849.959999999	111.753711829	Werribee	110-120	Westona Station	1
40	-37.8523136963	144.817477986	Average Peak to Peak	Bogie 2	Vertical	0.603278015545		851.409999999	111.481167809	Werribee	110-120	Westona Station	1
41	-37.8521933963	144.817949786	Average Peak to Peak	Bogie 2	Vertical	0.554941539292		852.759999999	111.12650599	Werribee	110-120	Westona Station	1
42	-37.8515658963	144.820412186	Average Peak to Peak	Bogie 2	Vertical	0.503211914492		860.279999999	109.851803823	Werribee	100-110	Westona Station	1
43	-37.8514520963	144.820873186	Average Peak to Peak	Bogie 2	Vertical	0.629596102179		861.629999999	109.420633587	Werribee	100-110	Westona Station	1
44	-37.8513375963	144.821330886	Average Peak to Peak	Bogie 2	Vertical	0.717580578722		862.969999999	109.011631287	Werribee	100-110	Westona Station	1
45	-37.8512243963	144.821790586	Average Peak to Peak	Bogie 2	Vertical	0.741233792067		864.419999999	108.971987736	Werribee	100-110	Westona Station	1
46	-37.8511088963	144.822249686	Average Peak to Peak	Bogie 2	Vertical	0.659500188824		865.769999999	108.770638904	Werribee	100-110	Westona Station	1
47	-37.8509768963	144.822769986	Average Peak to Peak	Bogie 2	Vertical	0.50030799013		867.479999999	108.298223651	Werribee	100-110	Westona Station	1
48	-37.8508582963	144.823225486	Average Peak to Peak	Bogie 2	Vertical	0.522703280507		868.819999999	107.809003506	Werribee	100-110	Westona Station	1
49	-37.8507390963	144.823679586	Average Peak to Peak	Bogie 2	Vertical	0.554114435084		870.169999999	107.380677424	Werribee	100-110	Altona Station	1
50	-37.8505969963	144.824262686	Average Peak to Peak	Bogie 2	Vertical	0.500696738549		872.059999999	107.265720164	Werribee	100-110	Altona Station	1
51	-37.8500375963	144.826501386	Average Peak to Peak	Bogie 2	Vertical	0.510105885269		878.959999999	106.418645547	Werribee	100-110	Altona Station	1
52	-37.8499265963	144.826946886	Average Peak to Peak	Bogie 2	Vertical	0.612883879372		880.359999999	106.500858875	Werribee	100-110	Altona Station	1
53	-37.8498104963	144.827396986	Average Peak to Peak	Bogie 2	Vertical	0.623661789354		881.789999999	106.535903177	Werribee	100-110	Altona Station	1
54	-37.8496952963	144.827849786	Average Peak to Peak	Bogie 2	Vertical	0.541076947771		883.189999999	106.53614451	Werribee	100-110	Altona Station	1
55	-37.8495728963	144.828302886	Average Peak to Peak	Bogie 2	Vertical	0.512346554997		884.529999999	106.890170097	Werribee	100-110	Altona Station	1
56	-37.8487850963	144.831474686	Average Peak to Peak	Bogie 2	Vertical	0.501672563566		894.439999999	109.733506243	Werribee	100-110	Altona Station	1
57	-37.8486673963	144.831939486	Average Peak to Peak	Bogie 2	Vertical	0.507140516913		895.819999999	110.005474055	Werribee	110-120	Altona Station	1
58	-37.8481960963	144.833803686	Average Peak to Peak	Bogie 2	Vertical	0.513589208936		901.529999999	110.840064049	Werribee	110-120	Altona Station	1
59	-37.8480739963	144.834274586	Average Peak to Peak	Bogie 2	Vertical	0.551288068829		902.849999999	111.295448808	Werribee	110-120	Altona Station	1
60	-37.8478878963	144.835013486	Average Peak to Peak	Bogie 2	Vertical	0.502458721438		905.029999999	111.949367395	Werribee	110-120	Altona Station	1
61	-37.8477669963	144.835484786	Average Peak to Peak	Bogie 2	Vertical	0.559037141763		906.489999999	111.945136328	Werribee	110-120	Altona Station	1
62	-37.8467483963	144.839750086	Average Peak to Peak	Bogie 2	Vertical	0.503398759282		919.039999999	112.433772336	Werribee	110-120	Seaholme Station	1
63	-37.8466829963	144.840197686	Average Peak to Peak	Bogie 2	Vertical	0.501368807571		920.349999999	112.423034096	Werribee	110-120	Seaholme Station	1
64	-37.8774989963	144.717803786	Base Acceleration	Bogie 1	Vertical	-0.872190298138		309.79	106.269999371	Werribee	100-110	Hoppers Crossing Station	1
65	-37.8772847963	144.718638886	Base Acceleration	Bogie 1	Vertical	-0.805252981744		312.38	106.600188697	Werribee	100-110	Hoppers Crossing Station	1
66	-37.8764827963	144.721817286	Base Acceleration	Bogie 1	Vertical	-0.806442231844		322.3	105.128917205	Werribee	100-110	Hoppers Crossing Station	1
67	-37.8590175963	144.790934086	Base Acceleration	Bogie 1	Vertical	-0.819786697099		769.069999999	99.3072287254	Werribee	90-100	Laverton Station	1
68	-37.8582044963	144.794141086	Base Acceleration	Bogie 1	Vertical	-0.841784854303		779.579999999	101.638747721	Werribee	100-110	Westona Station	1
69	-37.8564145963	144.801230086	Base Acceleration	Bogie 1	Vertical	-0.807209536125		802.209999999	106.017698494	Werribee	100-110	Westona Station	1
70	-37.8527214963	144.815864086	Base Acceleration	Bogie 1	Vertical	-0.907484651433		846.589999999	112.29253352	Werribee	110-120	Westona Station	1
71	-37.8526121463	144.816302936	Base Acceleration	Bogie 1	Vertical	-0.830512153962		847.949999999	111.885985713	Werribee	110-120	Westona Station	1
72	-37.8524668963	144.816873786	Base Acceleration	Bogie 1	Vertical	-0.82023847386		849.689999999	111.849929771	Werribee	110-120	Westona Station	1
73	-37.8513861963	144.821135186	Base Acceleration	Bogie 1	Vertical	-0.840760257537		862.409999999	109.412894738	Werribee	100-110	Westona Station	1
74	-37.8512722963	144.821593586	Base Acceleration	Bogie 1	Vertical	-1.22440755492		863.759999999	109.216903177	Werribee	100-110	Westona Station	1
75	-37.8499914963	144.826692186	Base Acceleration	Bogie 1	Vertical	0.806319963122		879.639999999	106.341190594	Werribee	100-110	Altona Station	1
76	-37.8498275963	144.827331986	Base Acceleration	Bogie 1	Vertical	-0.839908606494		881.579999999	106.249513367	Werribee	100-110	Altona Station	1
77	-37.8485849963	144.832272586	Base Acceleration	Bogie 1	Vertical	-0.830713549043		896.849999999	110.617783712	Werribee	110-120	Altona Station	1
78	-37.8480239963	144.834478186	Base Acceleration	Bogie 1	Vertical	-0.842434186527		903.459999999	111.666775583	Werribee	110-120	Altona Station	1
